Año Reporte;Nivel Formacion;Codigo Programa;Programa de Formación;Codigo Ocupación;Nombre Ocupación;Egresados;Tasa Vinculación Laboral;Tasa Contrato de Aprendizaje;Tasa Demanda Social;Sector Estrategico;Tasa de Pertinencia;Nivel de Pertinencia
2020;Tecnólogo;621114;Biocomercio sostenible;6211;Supervisores de Ventas;2;0.5;0.5;0.591155454537853;0;0.359115545453785;Baja
2020;Técnico;841102;Carpintería de aluminio;8411;Instaladores Residenciales y Comerciales;10;0.2;0.2;0.5;1;0.386666666666667;Baja
2020;Tecnólogo;922502;Confección industrial;9225;Supervisores de Fabricación de Productos de Tela, Cuero y Piel;6;0.5;0.666666666666667;0.485714285714286;1;0.531904761904762;Baja
2020;Operario;935175;Confección industrial de ropa exterior;9351;Operadores de Máquinas para Coser y Bordar;232;0.254310344827586;0.125;0.68;1;0.434085840058694;Baja
2020;Tecnólogo;223118;Construcción;2231;Técnicos en Construcción y Arquitectura;91;0.626373626373626;0.0879120879120879;0.195470383275261;1;0.546012239792728;Baja
2020;Técnico;836114;Construcción de edificaciones;8361;Oficiales de Construcción;170;0.3;0.0117647058823529;0.472222222222222;1;0.466383674036991;Baja
2020;Técnico;836131;Construcción de estructuras en guadua;8361;Oficiales de Construcción;73;0.26027397260274;0,000;0.5;1;0.450918099679394;Baja
2020;Técnico;836222;Construcción de vías;8362;Trabajadores en Concreto, Hormigón y Enfoscado;24;0.25;0,000;0.485714285714286;1;0.303803986710963;Baja
2020;Técnico;821225;Construcción y montaje de instalaciones eléctricas;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;1;1,000;0,000;0.591155454537853;1;0.609115545453785;Media
2020;Técnico;841105;Construcciones livianas en seco;8411;Instaladores Residenciales y Comerciales;9;0.555555555555556;0,000;0.472222222222222;1;0.486111111111111;Baja
2020;Tecnólogo;921206;Control ambiental;9212;Supervisores de Procesamiento de Químico, Petróleo, Gas y Tratamiento de Agua y Generación de Energía;123;0.51219512195122;0.585365853658537;0.0766917293233083;1;0.479620392444526;Baja
2020;Técnico;935502;Control de calidad en confección;9355;Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero;8;0.375;0.375;0.447368421052632;0;0.269736842105263;Baja
2020;Tecnólogo;217307;Desarrollo de videojuegos;2173;Desarrolladores de Aplicaciones Informáticas y Digitales;7;0.285714285714286;0.428571428571428;0.591155454537853;0;0.324115545453785;Baja
2020;Tecnólogo;225210;Desarrollo grafico de proyectos de arquitectura e ingeniería;2252;Dibujantes Técnicos;16;0.625;0.3125;0.548387096774194;0;0.404838709677419;Baja
2020;Técnico;225208;Dibujo arquitectónico;2252;Dibujantes Técnicos;2;0,000;0,000;0.728571428571429;0;0.110357142857143;Baja
2020;Tecnólogo;922714;Diseño de elementos mecánicos para su fabricación con maquinas - herramientas cnc;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;4;0.25;0.25;0.435897435897436;1;0.343589743589744;Baja
2020;Tecnólogo;223217;Diseño de maquinas y equipos automatizados;2232;Técnicos en Mecánica y Construcción Mecánica;19;0.684210526315789;0.684210526315789;0.235714285714286;1;0.696597744360902;Media
2020;Tecnólogo;524309;Diseño de modas;5243;Diseñadores de Teatro, Moda, Exhibición y Otros Diseñadores Creativos;11;0.363636363636364;0,000;0.591155454537853;0;0.204570090908331;Baja
2020;Tecnólogo;225117;Diseño de productos industriales;2251;Diseñadores Industriales;5;0.6;0.6;0.390940766550523;1;0.549094076655052;Baja
2020;Técnico;524139;Diseño e integración de multimedia;5241;Diseñadores Gráficos y Dibujantes Artísticos;11;0.545454545454545;0.0909090909090909;0.591155454537853;0;0.295479181817422;Baja
2020;Tecnólogo;821226;Diseño, implementación y mantenimiento de sistemas de telecomunicaciones;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;33;0.848484848484848;0.666666666666667;0.447368421052632;0;0.517464114832536;Baja
2020;Tecnólogo;821222;Electricidad industrial;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;39;0.794871794871795;0.641025641025641;0.166964285714286;1;0.612850274725275;Media
2020;Tecnólogo;122120;Formulación de proyectos;1221;Asistentes Administrativos;69;0.463768115942029;0.652173913043478;0.591155454537853;0;0.520890907772626;Baja
2020;Tecnólogo;621113;Gestión de mercados;6211;Supervisores de Ventas;136;0.786764705882353;0.154411764705882;0.242857142857143;0;0.369873949579832;Baja
2020;Tecnólogo;922717;Gestión de recursos en plantas de producción;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;23;0.652173913043478;0.782608695652174;0.53125;0;0.470516304347826;Baja
2020;Tecnólogo;228183;Gestión de redes de datos;2281;Técnicos en Tecnologías de la Información;77;0.571428571428571;0.571428571428571;0.472222222222222;0;0.523412698412698;Baja
2020;Tecnólogo;122128;Gestión integrada de la calidad medio ambiente seguridad y salud ocupacional;1221;Asistentes Administrativos;259;0.714285714285714;0.463320463320463;0.0702479338842975;1;0.681236505100142;Media
2020;Tecnólogo;822202;Gestión logística;8222;Supervisores de Operación de Transporte Terrestre (no ferroviario);49;0.693877551020408;0.163265306122449;0.591155454537853;1;0.519319627086438;Baja
2020;Técnico;224222;Implementación y mantenimiento de equipos electrónicos industriales;2242;Técnicos en Electrónica;2;1,000;0.5;0.591155454537853;0;0.638282212120452;Media
2020;Técnico;832418;Instalación de redes de computadores;8324;Técnicos instaladores de Redes y Líneas de Telecomunicaciones;14;0.285714285714286;0,000;0.470995670995671;0;0.161385281385281;Baja
2020;Técnico;832424;Instalación de redes internas de telecomunicaciones;8324;Técnicos instaladores de Redes y Líneas de Telecomunicaciones;5;0.4;0.6;0.548387096774194;0;0.334838709677419;Baja
2020;Técnico;832422;Instalación y reparación de red de fibra óptica;8324;Técnicos instaladores de Redes y Líneas de Telecomunicaciones;5;0.4;1,000;0.591155454537853;0;0.419115545453785;Baja
2020;Técnico;832221;Instalaciones eléctricas residenciales;8322;Electricistas Residenciales;22;0.363636363636364;0,000;0.571428571428572;0;0.253661232384637;Baja
2020;Tecnólogo;821303;Instalaciones hidráulicas sanitarias y de gas;8213;Contratistas y Supervisores de Instalación de Tuberías;5;0.6;0,000;0.5;0;0.29;Baja
2020;Tecnólogo;822203;Logística del transporte;8222;Supervisores de Operación de Transporte Terrestre (no ferroviario);15;0.733333333333333;0.133333333333333;0.472222222222222;0;0.367222222222222;Baja
2020;Técnico;226234;Manejo ambiental;2262;Inspectores de Sanidad, Seguridad y Salud Ocupacional;118;0.330508474576271;0.194915254237288;0.603463203463203;0;0.373199427690953;Baja
2020;Operario;935154;Manejo de maquinas de confección industrial para ropa exterior;9351;Operadores de Máquinas para Coser y Bordar;1;0,000;1,000;0.591155454537853;1;0.498477247581445;Baja
2020;Técnico;839312;Mantenimiento de equipos de computo;8393;Auxiliares técnicos en electrónica;26;0.153846153846154;0.0384615384615385;0.447368421052632;0;0.133116547506245;Baja
2020;Tecnólogo;228181;Mantenimiento de equipos de computo diseño e instalación de cableado estructurado;2281;Técnicos en Tecnologías de la Información;108;0.564814814814815;0.722222222222222;0.591155454537853;0;0.562819249157489;Baja
2020;Técnico;837530;Mantenimiento de equipos de refrigeración ventilación y climatización;8375;Técnicos de Aire Acondicionado y Refrigeración;12;0.583333333333333;0.25;0.53125;0;0.336458333333333;Baja
2020;Técnico;839101;Mantenimiento de equipos electrónicos de consumo masivo en audio y video;8391;Reparadores de Aparatos Electrodomésticos;4;0.5;0.5;0.591155454537853;0;0.359115545453785;Baja
2020;Técnico;838314;Mantenimiento de las motocicletas;8383;Mecánicos de Motos;86;0.348837209302326;0.104651162790698;0.435897435897436;0;0.204054859868813;Baja
2020;Técnico;837151;Mantenimiento de maquinas de confección industrial;8371;Mecánicos Industriales;7;0.285714285714286;0.142857142857143;0.485714285714286;1;0.39887537993921;Baja
2020;Técnico;838104;Mantenimiento de motores diesel;8381;Mecánicos de Vehículos Automotores;11;0.636363636363636;0,000;0.485714285714286;0;0.370138159712628;Baja
2020;Técnico;832333;Mantenimiento e instalación de sistemas solares fotovoltaicos;8323;Instaladores de Redes de Energía Eléctrica;2;1,000;0,000;0.238875878220141;0;0.541972694204993;Baja
2020;Tecnólogo;224208;Mantenimiento electrónico e instrumental industrial;2242;Técnicos en Electrónica;66;0.590909090909091;0.803030303030303;0.197883597883598;1;0.645924723424723;Media
2020;Tecnólogo;223219;Mantenimiento mecatrónico de automotores;2232;Técnicos en Mecánica y Construcción Mecánica;52;0.711538461538462;0.711538461538462;0.124087591240876;1;0.701831836047165;Media
2020;Operario;663204;Mantenimiento y operación de piscinas;6632;Aseadores Especializados y Fumigadores;62;0.790322580645161;0,000;0.45945945945946;0;0.454382670511703;Baja
2020;Técnico;837126;Mecánico de maquinaria industrial;8371;Mecánicos Industriales;14;0.642857142857143;0.142857142857143;0.53125;1;0.546286094224924;Baja
2020;Tecnólogo;122702;Negociación internacional;1227;Asistentes de Comercio Exterior;39;0.743589743589744;0.179487179487179;0.242857142857143;0;0.357619047619048;Baja
2020;Técnico;845110;Operación de maquinaria pesada para excavación;8451;Operadores de Equipo Pesado (excepto grúa);45;0.933333333333333;0.133333333333333;0.075499629903775;1;0.674216629657044;Media
2020;Técnico;524504;Patronaje industrial de prendas de vestir;5245;Patronistas de Productos de Tela, Cuero y Piel;28;0.25;0.25;0.235023041474654;1;0.324454505811589;Baja
2020;Técnico;228120;Programación de software;2281;Técnicos en Tecnologías de la Información;21;0.285714285714286;0.0952380952380952;0.607142857142857;0;0.327380952380952;Baja
2020;Técnico;226205;Seguridad ocupacional;2262;Inspectores de Sanidad, Seguridad y Salud Ocupacional;29;0.379310344827586;0.517241379310345;0.591155454537853;0;0.455954625913555;Baja
2020;Técnico;228185;Sistemas;2281;Técnicos en Tecnologías de la Información;349;0.260744985673352;0.131805157593123;0.571428571428572;0;0.321135216264156;Baja
2020;Tecnólogo;417510;Sistemas de gestión ambiental;4175;Investigadores, Consultores y Funcionarios de Políticas de Ciencias Naturales y Aplicadas;78;0.448717948717949;0.653846153846154;0.231982942430704;0;0.333454704499481;Baja
2020;Técnico;834257;Soldadura de productos metálicos (platina);8342;Soldadores;44;0.772727272727273;0.204545454545455;0.525096525096525;0;0.495062843999014;Baja
2020;Auxiliar;933106;Trabajador de la madera;9331;Operadores de Máquinas para Procesamiento de la Madera;30;0.2;0,000;0.53125;0;0.133125;Baja
2020;Técnico;935240;Trazo y corte en confección industrial;9352;Cortadores de Tela, Cuero y Piel;14;0.357142857142857;0.214285714285714;0.68;1;0.403714285714286;Baja
2021;Tecnólogo;228101;Administración documental;2281;Técnicos en Tecnologías de la Información;62;0.596774193548387;0.435483870967742;0.212357287314023;0;0.406311342554644;Baja
2021;Tecnólogo;228106;Análisis y desarrollo de sistemas de información;2281;Técnicos en Tecnologías de la Información;27;0.555555555555556;0.407407407407407;0.157970587414193;1;0.528769924655462;Baja
2021;Tecnólogo;524109;Animación 3d;5241;Diseñadores Gráficos y Dibujantes Artísticos;9;0.444444444444444;0.222222222222222;0.488017767906718;1;0.421023999012894;Baja
2021;Técnico;842405;Armado de piezas de joyería;8424;Joyeros y Relojeros;5;0,000;0,000;0.856921593266898;0;0.131374171168755;Baja
2021;Tecnólogo;223201;Automatización;2232;Técnicos en Mecánica y Construcción Mecánica;40;0.75;0.925;0.237508512042576;1;0.78972511591014;Media
2021;Tecnólogo;223309;Automatización industrial;2233;Técnicos en Fabricación Industrial;8;0.625;0.875;0.261682903437484;1;0.704610092596564;Media
2021;Técnico;841102;Carpintería de aluminio;8411;Instaladores Residenciales y Comerciales;6;0.166666666666667;0,000;0.597260781047566;1;0.285216274183188;Baja
2021;Tecnólogo;922502;Confección industrial;9225;Supervisores de Fabricación de Productos de Tela, Cuero y Piel;2;0.5;0.5;0.456302054414214;1;0.571833413997571;Baja
2021;Operario;935175;Confección industrial de ropa exterior;9351;Operadores de Máquinas para Coser y Bordar;76;0.0921052631578947;0.118421052631579;0.406809380492791;1;0.26323933940025;Baja
2021;Tecnólogo;223118;Construcción;2231;Técnicos en Construcción y Arquitectura;29;0.655172413793103;0.275862068965517;0.320010204541021;1;0.637304683501471;Media
2021;Técnico;836114;Construcción de edificaciones;8361;Oficiales de Construcción;45;0.288888888888889;0,000;0.321880418604461;1;0.321928746885626;Baja
2021;Técnico;836131;Construcción de estructuras en guadua;8361;Oficiales de Construcción;6;0.333333333333333;0,000;0.411189186084359;1;0.348637401411393;Baja
2021;Técnico;836222;Construcción de vías;8362;Trabajadores en Concreto, Hormigón y Enfoscado;1;0,000;0,000;0.470294280955025;1;0.244041227698327;Baja
2021;Técnico;821225;Construcción y montaje de instalaciones eléctricas;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;7;0.714285714285714;1,000;0.252205721793658;1;0.755967785647282;Media
2021;Técnico;841105;Construcciones livianas en seco;8411;Instaladores Residenciales y Comerciales;5;1,000;0,000;0.470294280955025;1;0.605852957507267;Media
2021;Tecnólogo;921206;Control ambiental;9212;Supervisores de Procesamiento de Químico, Petróleo, Gas y Tratamiento de Agua y Generación de Energía;91;0.417582417582418;0.802197802197802;0.111803787168048;1;0.571398489092157;Baja
2021;Técnico;935502;Control de calidad en confección;9355;Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero;9;1,000;0.333333333333333;0.252205721793658;0;0.583693961535108;Baja
2021;Tecnólogo;225210;Desarrollo grafico de proyectos de arquitectura e ingeniería;2252;Dibujantes Técnicos;11;0.181818181818182;0.363636363636364;0.509161576901721;1;0.472105997262365;Baja
2021;Tecnólogo;922714;Diseño de elementos mecánicos para su fabricación con maquinas - herramientas cnc;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;2;0.5;1,000;0.407508649041131;1;0.65528577175254;Media
2021;Tecnólogo;223217;Diseño de maquinas y equipos automatizados;2232;Técnicos en Mecánica y Construcción Mecánica;22;0.636363636363636;0.863636363636364;0.208092122733747;1;0.729056204251984;Media
2021;Tecnólogo;524309;Diseño de modas;5243;Diseñadores de Teatro, Moda, Exhibición y Otros Diseñadores Creativos;14;0.214285714285714;0.285714285714286;0.252205721793658;0;0.244280923592658;Baja
2021;Tecnólogo;225117;Diseño de productos industriales;2251;Diseñadores Industriales;13;0.538461538461538;0.384615384615385;0.363475575899568;1;0.478655249897649;Baja
2021;Técnico;524139;Diseño e integración de multimedia;5241;Diseñadores Gráficos y Dibujantes Artísticos;4;0,000;0,000;0.529492162473839;0;0.0529492162473839;Baja
2021;Tecnólogo;821226;Diseño, implementación y mantenimiento de sistemas de telecomunicaciones;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;61;0.901639344262295;0.557377049180328;0.463196774738672;0;0.613483752768482;Media
2021;Tecnólogo;821222;Electricidad industrial;8212;Contratistas y Supervisores de Electricidad y Telecomunicaciones;20;0.7;0.8;0.277540760183736;1;0.712787003772004;Media
2021;Tecnólogo;122120;Formulación de proyectos;1221;Asistentes Administrativos;22;0.590909090909091;0.818181818181818;0.252205721793658;0;0.472742573105721;Baja
2021;Tecnólogo;621113;Gestión de mercados;6211;Supervisores de Ventas;110;0.836363636363636;0.209090909090909;0.218434203220433;0;0.536269340422704;Baja
2021;Tecnólogo;922717;Gestión de recursos en plantas de producción;9227;Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos;6;0.5;0.833333333333333;0.347334658895275;0;0.465935039404621;Baja
2021;Tecnólogo;228183;Gestión de redes de datos;2281;Técnicos en Tecnologías de la Información;33;0.606060606060606;0.939393939393939;0.340011104941699;0;0.523573303007539;Baja
2021;Tecnólogo;122128;Gestión integrada de la calidad medio ambiente seguridad y salud ocupacional;1221;Asistentes Administrativos;133;0.609022556390977;0.879699248120301;0.059816901374067;1;0.623052563244213;Media
2021;Tecnólogo;822202;Gestión logística;8222;Supervisores de Operación de Transporte Terrestre (no ferroviario);72;0.847222222222222;0.166666666666667;0.252205721793658;1;0.547442794401588;Baja
2021;Técnico;224222;Implementación y mantenimiento de equipos electrónicos industriales;2242;Técnicos en Electrónica;6;0.5;0.833333333333333;0.252205721793658;1;0.601948059683666;Media
2021;Técnico;832424;Instalación de redes internas de telecomunicaciones;8324;Técnicos instaladores de Redes y Líneas de Telecomunicaciones;1;0,000;0,000;0.523525577577674;0;0.109984685565626;Baja
